Log file open, 11/29/22 17:21:56
[2022.11.29-14.21.57:123][  0]LogVulkanRHI: Display:   - VK_KHR_xcb_surface
[2022.11.29-14.21.57:123][  0]LogVulkanRHI: Display:   + VK_KHR_xlib_surface
[2022.11.29-14.21.57:127][  0]LogVulkanRHI: Display: Found 6 available instance layers :
[2022.11.29-14.21.57:127][  0]LogVulkanRHI: Display:   * VK_LAYER_MESA_device_select
[2022.11.29-14.21.57:127][  0]LogVulkanRHI: Display:   * VK_LAYER_MESA_overlay
[2022.11.29-14.21.57:127][  0]LogVulkanRHI: Display:   * VK_LAYER_VALVE_steam_fossilize_32
[2022.11.29-14.21.57:127][  0]LogVulkanRHI: Display:   * VK_LAYER_VALVE_steam_fossilize_64
[2022.11.29-14.21.57:127][  0]LogVulkanRHI: Display:   * VK_LAYER_VALVE_steam_overlay_32
[2022.11.29-14.21.57:127][  0]LogVulkanRHI: Display:   * VK_LAYER_VALVE_steam_overlay_64
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: Found 2 device(s)
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: Device 0:
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - DeviceName: AMD RADV POLARIS10
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - API=1.3.204 (0x4030cc) Driver=0x5800005 VendorId=0x1002
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - DeviceID=0x67df Type=VK_PHYSICAL_DEVICE_TYPE_DISCRETE_GPU
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - Max Descriptor Sets Bound 32, Timestamps 1
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: Device 1:
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - DeviceName: llvmpipe (LLVM 13.0.1, 256 bits)
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - API=1.2.204 (0x4020cc) Driver=0x1 VendorId=0x10005
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - DeviceID=0x0 Type=VK_PHYSICAL_DEVICE_TYPE_CPU
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: - Max Descriptor Sets Bound 8, Timestamps 1
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: Skipping device [llvmpipe (LLVM 13.0.1, 256 bits)] of type VK_PHYSICAL_DEVICE_TYPE_CPU (add -AllowCPUDevices to your command line to include it).
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Chosen device index: 0
[2022.11.29-14.21.57:174][  0]LogVulkanRHI:      API Version: 1.3.204
[2022.11.29-14.21.57:174][  0]LogRHI: RHI Adapter Info:
[2022.11.29-14.21.57:174][  0]LogRHI:             Name: AMD RADV POLARIS10
[2022.11.29-14.21.57:174][  0]LogRHI:   Driver Version: 22.0.5 (internal:22.0.5, unified:)
[2022.11.29-14.21.57:174][  0]LogRHI:      Driver Date: 01-01-01
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display: Found 130 available device extensions :
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   + VK_AMD_buffer_marker
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_device_coherent_memory
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_draw_indirect_count
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_gcn_shader
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_memory_overallocation_behavior
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_mixed_attachment_samples
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_rasterization_order
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_ballot
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_core_properties
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_core_properties2
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_explicit_vertex_parameter
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_fragment_mask
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_image_load_store_lod
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_info
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_shader_trinary_minmax
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_AMD_texture_gather_bias_lod
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_4444_formats
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_buffer_device_address
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_calibrated_timestamps
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_color_write_enable
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_conditional_rendering
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_custom_border_color
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_depth_clip_enable
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_depth_range_unrestricted
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   + VK_EXT_descriptor_indexing
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_discard_rectangles
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_display_control
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_extended_dynamic_state
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_extended_dynamic_state2
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_external_memory_dma_buf
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_external_memory_host
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_global_priority
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_global_priority_query
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   + VK_EXT_host_query_reset
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_image_robustness
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_image_view_min_lod
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_index_type_uint8
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_inline_uniform_block
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_line_rasterization
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   + VK_EXT_memory_budget
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   + VK_EXT_memory_priority
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_multi_draw
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_pci_bus_info
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_physical_device_drm
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_pipeline_creation_cache_control
[2022.11.29-14.21.57:174][  0]LogVulkanRHI: Display:   - VK_EXT_pipeline_creation_feedback
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_primitive_topology_list_restart
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_private_data
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_provoking_vertex
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_queue_family_foreign
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_robustness2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_sample_locations
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_sampler_filter_minmax
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_EXT_scalar_block_layout
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_shader_atomic_float
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_shader_atomic_float2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_shader_demote_to_helper_invocation
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_EXT_shader_image_atomic_int64
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_shader_stencil_export
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_shader_subgroup_ballot
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_shader_subgroup_vote
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_EXT_shader_viewport_index_layer
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_EXT_subgroup_size_control
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_texel_buffer_alignment
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_transform_feedback
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_vertex_attribute_divisor
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_vertex_input_dynamic_state
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_EXT_ycbcr_image_arrays
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_GOOGLE_decorate_string
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_GOOGLE_hlsl_functionality1
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_GOOGLE_user_type
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_16bit_storage
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_8bit_storage
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_bind_memory2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_buffer_device_address
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_copy_commands2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_create_renderpass2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_dedicated_allocation
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_deferred_host_operations
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_depth_stencil_resolve
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_descriptor_update_template
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_device_group
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_draw_indirect_count
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_driver_properties
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_dynamic_rendering
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_external_fence
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_external_fence_fd
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_external_memory
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_external_memory_fd
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_external_semaphore
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_external_semaphore_fd
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_format_feature_flags2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_get_memory_requirements2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_image_format_list
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_imageless_framebuffer
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_incremental_present
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_maintenance1
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_maintenance2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_maintenance3
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_maintenance4
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_multiview
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_pipeline_executable_properties
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_push_descriptor
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_relaxed_block_layout
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_sampler_mirror_clamp_to_edge
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_sampler_ycbcr_conversion
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_separate_depth_stencil_layouts
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_shader_atomic_int64
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_clock
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_draw_parameters
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_float16_int8
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_shader_float_controls
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_integer_dot_product
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_non_semantic_info
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_subgroup_extended_types
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_subgroup_uniform_control_flow
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_shader_terminate_invocation
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_spirv_1_4
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_storage_buffer_storage_class
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   + VK_KHR_swapchain
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_swapchain_mutable_format
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_synchronization2
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_timeline_semaphore
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_uniform_buffer_standard_layout
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_variable_pointers
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_vulkan_memory_model
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_workgroup_memory_explicit_layout
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_KHR_zero_initialize_workgroup_memory
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_NV_compute_shader_derivatives
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   - VK_VALVE_mutable_descriptor_type
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: Found 1 available device layers :
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display:   * VK_LAYER_MESA_device_select
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: Vulkan Physical Device Driver Properties:
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: - driverName: radv
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: - driverInfo: Mesa 22.0.5
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: Device properties: Geometry 1 BufferAtomic64 1 ImageAtomic64 1
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: Found 2 Queue Families
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: Initializing Queue Family 0: 1 queues Gfx Compute Xfer Sparse
[2022.11.29-14.21.57:175][  0]LogVulkanRHI: Display: Skipping unnecessary Queue Family 1: 4 queues Compute Xfer Sparse
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: Using 0 device layers.
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: Using 22 device extensions:
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_swapchain
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_maintenance1
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_maintenance2
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_memory_budget
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_memory_priority
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_create_renderpass2
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_dedicated_allocation
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_deferred_host_operations
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_spirv_1_4
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_shader_float_controls
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_image_format_list
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_driver_properties
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_maintenance4
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_shader_atomic_int64
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_shader_image_atomic_int64
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_scalar_block_layout
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_shader_viewport_index_layer
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_get_memory_requirements2
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_descriptor_indexing
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_host_query_reset
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_EXT_subgroup_size_control
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: * VK_KHR_buffer_device_address
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: MapImageFormatSupport: D24 is not supported with VkFormat 125, falling back to VkFormat 128
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: Max memory allocations 4294967295.
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 3 Device Memory Heaps:
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display:   0: Flags 0x1 - Size 8321499136 (7936.00 MB) - Used 0 (0.00%) - DeviceLocal - PrimaryHeap
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display:   1: Flags 0x0 - Size 8589934592 (8192.00 MB) - Used 0 (0.00%)
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display:   2: Flags 0x1 - Size 268435456 (256.00 MB) - Used 0 (0.00%) - DeviceLocal
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 4 Device Memory Types (Not unified):
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display:   0: Flags 0x00001 - Heap  0 - VK_MEMORY_PROPERTY_DEVICE_LOCAL_BIT
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display:   1: Flags 0x00006 - Heap  1 - VK_MEMORY_PROPERTY_HOST_VISIBLE_BIT|VK_MEMORY_PROPERTY_HOST_COHERENT_BIT
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display:   3: Flags 0x0000e - Heap  1 - VK_MEMORY_PROPERTY_HOST_VISIBLE_BIT|VK_MEMORY_PROPERTY_HOST_COHERENT_BIT|VK_MEMORY_PROPERTY_HOST_CACHED_BIT
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display:   2: Flags 0x00007 - Heap  2 - VK_MEMORY_PROPERTY_DEVICE_LOCAL_BIT|VK_MEMORY_PROPERTY_HOST_VISIBLE_BIT|VK_MEMORY_PROPERTY_HOST_COHERENT_BIT
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: Memory Budget Extension:
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 	         | Usage                     | Budget          | Size            |
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 	---------|------------------------------------------------------------------|
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 	 HEAP 00 |   0.00% /          0.00 MB |       3248.00 MB |       7936.00 MB |
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 	 HEAP 01 |   0.00% /          0.00 MB |       7748.64 MB |       8192.00 MB |
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 	 HEAP 02 |   0.10% /          0.25 MB |        152.03 MB |        256.00 MB |
[2022.11.29-14.21.57:181][  0]LogVulkanRHI: Display: 	---------|------------------------------------------------------------------|
[2022.11.29-14.21.57:182][  0]LogVulkanRHI: Display: FVulkanPipelineStateCacheManager: Binary pipeline cache '../../../../Programs/unreal-engine/../../Unreal_Projects/Base_System/Saved/VulkanPSO.cache.1002.67df' not found.
[2022.11.29-14.21.57:182][  0]LogVulkanRHI: Display: Wave Operations have been ENABLED (wave size: min=64 max=64).
[2022.11.29-14.21.57:195][  0]LogRHI: Texture pool is 5734 MB (70% of 8192 MB)
[2022.11.29-14.21.57:201][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.11.29-14.21.57:201][  0]LogShaderLibrary: Display: Using ../../../../Programs/unreal-engine/../../Unreal_Projects/Base_System/Content/ShaderArchive-Global-SF_VULKAN_SM5-VULKAN_SM5.ushaderbytecode for material shader code. Total 3740 unique shaders.
[2022.11.29-14.21.57:201][  0]LogShaderLibrary: Display: Cooked Context: Using Shared Shader Library Global
[2022.11.29-14.21.57:202][  0]LogShaderLibrary: Display: Logical shader library 'Global' has been created, components 1
[2022.11.29-14.21.57:202][  0]LogShaderLibrary: Display: Logical shader library 'Global_SC' component count 0, new components: 0
[2022.11.29-14.21.57:202][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'Global_SC' - attempting disk search for its chunks
[2022.11.29-14.21.57:202][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Logical shader library 'ControlRigSpline' component count 0, new components: 0
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'ControlRigSpline' - attempting disk search for its chunks
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Logical shader library 'BlueprintHeaderView' component count 0, new components: 0
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'BlueprintHeaderView' - attempting disk search for its chunks
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Logical shader library 'Bridge' component count 0, new components: 0
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'Bridge' - attempting disk search for its chunks
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Logical shader library 'IKRig' component count 0, new components: 0
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'IKRig' - attempting disk search for its chunks
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Logical shader library 'GeometryCollectionPlugin' component count 0, new components: 0
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'GeometryCollectionPlugin' - attempting disk search for its chunks
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Logical shader library 'ChaosNiagara' component count 0, new components: 0
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'ChaosNiagara' - attempting disk search for its chunks
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Logical shader library 'UVEditor' component count 0, new components: 0
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'UVEditor' - attempting disk search for its chunks
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:203][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Logical shader library 'Dataflow' component count 0, new components: 0
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'Dataflow' - attempting disk search for its chunks
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Logical shader library 'PythonScriptPlugin' component count 0, new components: 0
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'PythonScriptPlugin' - attempting disk search for its chunks
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Logical shader library 'SpeedTreeImporter' component count 0, new components: 0
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'SpeedTreeImporter' - attempting disk search for its chunks
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Logical shader library 'ControlRig' component count 0, new components: 0
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Logical shader library 'ChaosSolverPlugin' component count 0, new components: 0
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'ControlRig' - attempting disk search for its chunks
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'ChaosSolverPlugin' - attempting disk search for its chunks
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display:    ....  not found
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Logical shader library 'ChaosClothEditor' component count 0, new components: 0
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Logical shader library 'ChaosCaching' component count 0, new components: 0
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'ChaosClothEditor' - attempting disk search for its chunks
[2022.11.29-14.21.57:204][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'ChaosCaching' - attempting disk search for its chunks
